cell_id,sample_id,event_index
gated_alive:a_009:8826,a_009,8826
gated_alive:a_009:9185,a_009,9185
gated_alive:a_009:9503,a_009,9503
gated_alive:a_009:9774,a_009,9774
gated_alive:a_009:10039,a_009,10039
gated_alive:a_009:10602,a_009,10602
gated_alive:a_009:11395,a_009,11395
gated_alive:a_009:11792,a_009,11792
gated_alive:a_009:11912,a_009,11912
gated_alive:a_009:12661,a_009,12661
gated_alive:a_009:12765,a_009,12765
gated_alive:a_009:13279,a_009,13279
gated_alive:a_009:13557,a_009,13557
gated_alive:a_009:14982,a_009,14982
gated_alive:a_009:16415,a_009,16415
gated_alive:a_009:16766,a_009,16766
gated_alive:a_009:16967,a_009,16967
gated_alive:a_009:18078,a_009,18078
gated_alive:a_009:18342,a_009,18342
gated_alive:a_009:18410,a_009,18410
gated_alive:a_009:18969,a_009,18969
gated_alive:a_009:20533,a_009,20533
gated_alive:a_009:20632,a_009,20632
gated_alive:a_009:21811,a_009,21811
gated_alive:a_009:22260,a_009,22260
gated_alive:a_009:22509,a_009,22509
gated_alive:a_009:22558,a_009,22558
gated_alive:a_009:23585,a_009,23585
gated_alive:a_009:23758,a_009,23758
gated_alive:a_009:23787,a_009,23787
gated_alive:a_009:24136,a_009,24136
gated_alive:a_009:24687,a_009,24687
gated_alive:a_009:25287,a_009,25287
gated_alive:a_009:25423,a_009,25423
gated_alive:a_009:25868,a_009,25868
gated_alive:a_009:26782,a_009,26782
gated_alive:a_009:26941,a_009,26941
gated_alive:a_009:27137,a_009,27137
gated_alive:a_009:27797,a_009,27797
gated_alive:a_009:27841,a_009,27841
gated_alive:a_009:28480,a_009,28480
gated_alive:a_009:28714,a_009,28714
gated_alive:a_009:28992,a_009,28992
gated_alive:a_009:29239,a_009,29239
gated_alive:a_009:30516,a_009,30516
gated_alive:a_009:31318,a_009,31318
gated_alive:a_009:31331,a_009,31331
gated_alive:a_009:31410,a_009,31410
gated_alive:a_009:31753,a_009,31753
gated_alive:a_009:31799,a_009,31799
gated_alive:a_009:32341,a_009,32341
gated_alive:a_009:32873,a_009,32873
gated_alive:a_009:34119,a_009,34119
gated_alive:a_009:34517,a_009,34517
gated_alive:a_009:35043,a_009,35043
gated_alive:a_009:35401,a_009,35401
gated_alive:a_009:35617,a_009,35617
gated_alive:a_009:35646,a_009,35646
gated_alive:a_009:36126,a_009,36126
gated_alive:a_009:36379,a_009,36379
gated_alive:a_009:36725,a_009,36725
gated_alive:a_009:37055,a_009,37055
gated_alive:a_009:38044,a_009,38044
gated_alive:a_009:38046,a_009,38046
gated_alive:a_009:38096,a_009,38096
gated_alive:a_009:38386,a_009,38386
gated_alive:a_009:38715,a_009,38715
gated_alive:a_009:39074,a_009,39074
gated_alive:a_009:39435,a_009,39435
gated_alive:a_009:39996,a_009,39996
gated_alive:a_009:41943,a_009,41943
gated_alive:a_009:42312,a_009,42312
gated_alive:a_009:43115,a_009,43115
gated_alive:a_009:43249,a_009,43249
gated_alive:a_009:43512,a_009,43512
gated_alive:a_009:43781,a_009,43781
gated_alive:a_009:44181,a_009,44181
gated_alive:a_009:44351,a_009,44351
gated_alive:a_009:45020,a_009,45020
gated_alive:a_009:45657,a_009,45657
gated_alive:a_009:45840,a_009,45840
gated_alive:a_009:45947,a_009,45947
gated_alive:a_009:45991,a_009,45991
gated_alive:a_009:46004,a_009,46004
gated_alive:a_009:46279,a_009,46279
gated_alive:a_009:47059,a_009,47059
gated_alive:a_009:47162,a_009,47162
gated_alive:a_009:47170,a_009,47170
gated_alive:a_009:47195,a_009,47195
gated_alive:a_009:47356,a_009,47356
gated_alive:a_009:47983,a_009,47983
gated_alive:a_009:49300,a_009,49300
gated_alive:a_009:49603,a_009,49603
gated_alive:a_009:50595,a_009,50595
gated_alive:a_009:51500,a_009,51500
gated_alive:a_009:53038,a_009,53038
gated_alive:a_009:53056,a_009,53056
gated_alive:a_009:53377,a_009,53377
gated_alive:a_009:53881,a_009,53881
gated_alive:a_009:54308,a_009,54308
gated_alive:a_009:54350,a_009,54350
gated_alive:a_009:54400,a_009,54400
gated_alive:a_009:54735,a_009,54735
gated_alive:a_009:55545,a_009,55545
gated_alive:a_009:56219,a_009,56219
gated_alive:a_009:57612,a_009,57612
gated_alive:a_009:57815,a_009,57815
gated_alive:a_009:59001,a_009,59001
gated_alive:a_009:59746,a_009,59746
gated_alive:a_009:60720,a_009,60720
gated_alive:a_009:60866,a_009,60866
gated_alive:a_009:61441,a_009,61441
gated_alive:a_009:61748,a_009,61748
gated_alive:a_009:61768,a_009,61768
gated_alive:a_009:62158,a_009,62158
gated_alive:a_009:62335,a_009,62335
gated_alive:a_009:62562,a_009,62562
gated_alive:a_009:62601,a_009,62601
gated_alive:a_009:62631,a_009,62631
gated_alive:a_009:62972,a_009,62972
gated_alive:a_009:63044,a_009,63044
gated_alive:a_009:63300,a_009,63300
gated_alive:a_009:64078,a_009,64078
gated_alive:a_009:64895,a_009,64895
gated_alive:a_009:66078,a_009,66078
gated_alive:a_009:66511,a_009,66511
gated_alive:a_009:66737,a_009,66737
gated_alive:a_009:66892,a_009,66892
gated_alive:a_009:68449,a_009,68449
gated_alive:a_009:69075,a_009,69075
gated_alive:a_009:70456,a_009,70456
gated_alive:a_009:70679,a_009,70679
gated_alive:a_009:71612,a_009,71612
gated_alive:a_009:72364,a_009,72364
gated_alive:a_009:72825,a_009,72825
gated_alive:a_009:73525,a_009,73525
gated_alive:a_009:73995,a_009,73995
gated_alive:a_009:74119,a_009,74119
gated_alive:a_009:74399,a_009,74399
gated_alive:a_009:75117,a_009,75117
gated_alive:a_009:75356,a_009,75356
gated_alive:a_009:75451,a_009,75451
gated_alive:a_009:76192,a_009,76192
gated_alive:a_009:77314,a_009,77314
gated_alive:a_009:77407,a_009,77407
gated_alive:a_009:78425,a_009,78425
gated_alive:a_009:78466,a_009,78466
gated_alive:a_009:79129,a_009,79129
gated_alive:a_009:80074,a_009,80074
gated_alive:a_009:80252,a_009,80252
gated_alive:a_009:80464,a_009,80464
gated_alive:a_009:80744,a_009,80744
gated_alive:a_009:81250,a_009,81250
gated_alive:a_009:81465,a_009,81465
gated_alive:a_009:81683,a_009,81683
gated_alive:a_009:81839,a_009,81839
gated_alive:a_009:82535,a_009,82535
gated_alive:a_009:83407,a_009,83407
gated_alive:a_009:83706,a_009,83706
gated_alive:a_009:83822,a_009,83822
gated_alive:a_009:84696,a_009,84696
gated_alive:a_009:84715,a_009,84715
gated_alive:a_009:85050,a_009,85050
gated_alive:a_009:85284,a_009,85284
gated_alive:a_009:85746,a_009,85746
gated_alive:a_009:85778,a_009,85778
gated_alive:a_009:85822,a_009,85822
gated_alive:a_009:86570,a_009,86570
gated_alive:a_009:86599,a_009,86599
gated_alive:a_009:86687,a_009,86687
gated_alive:a_009:86807,a_009,86807
gated_alive:a_009:86892,a_009,86892
gated_alive:a_009:87163,a_009,87163
gated_alive:a_009:89813,a_009,89813
gated_alive:a_009:90832,a_009,90832
gated_alive:a_009:90896,a_009,90896
gated_alive:a_009:90904,a_009,90904
gated_alive:a_009:91174,a_009,91174
gated_alive:a_009:91754,a_009,91754
gated_alive:a_009:91771,a_009,91771
gated_alive:a_009:91784,a_009,91784
gated_alive:a_009:91951,a_009,91951
gated_alive:a_009:92116,a_009,92116
gated_alive:a_009:92255,a_009,92255
gated_alive:a_009:92865,a_009,92865
gated_alive:a_009:93683,a_009,93683
gated_alive:a_009:94400,a_009,94400
gated_alive:a_009:94521,a_009,94521
gated_alive:a_009:94718,a_009,94718
gated_alive:a_009:95442,a_009,95442
gated_alive:a_009:96154,a_009,96154
gated_alive:a_009:96437,a_009,96437
gated_alive:a_009:96676,a_009,96676
gated_alive:a_009:96687,a_009,96687
gated_alive:a_009:97378,a_009,97378
gated_alive:a_009:97526,a_009,97526
gated_alive:a_009:98005,a_009,98005
gated_alive:a_009:98387,a_009,98387
gated_alive:a_009:98511,a_009,98511
gated_alive:a_009:99021,a_009,99021
gated_alive:a_009:99199,a_009,99199
gated_alive:a_009:99686,a_009,99686
gated_alive:a_009:99938,a_009,99938
gated_alive:a_009:100330,a_009,100330
gated_alive:a_009:100353,a_009,100353
gated_alive:a_009:100500,a_009,100500
gated_alive:a_009:101184,a_009,101184
gated_alive:a_009:102221,a_009,102221
gated_alive:a_009:102258,a_009,102258
gated_alive:a_009:102798,a_009,102798
gated_alive:a_009:103129,a_009,103129
gated_alive:a_009:103580,a_009,103580
gated_alive:a_009:103865,a_009,103865
gated_alive:a_009:105088,a_009,105088
gated_alive:a_009:105224,a_009,105224
gated_alive:a_009:105574,a_009,105574
gated_alive:a_009:106012,a_009,106012
gated_alive:a_009:106923,a_009,106923
gated_alive:a_009:108618,a_009,108618
gated_alive:a_009:108638,a_009,108638
gated_alive:a_009:108786,a_009,108786
gated_alive:a_009:109765,a_009,109765
gated_alive:a_009:110082,a_009,110082
gated_alive:a_009:110545,a_009,110545
gated_alive:a_009:110661,a_009,110661
gated_alive:a_009:110715,a_009,110715
gated_alive:a_009:111711,a_009,111711
gated_alive:a_009:112309,a_009,112309
gated_alive:a_009:112772,a_009,112772
gated_alive:a_009:112823,a_009,112823
gated_alive:a_009:113110,a_009,113110
gated_alive:a_009:113402,a_009,113402
gated_alive:a_009:113863,a_009,113863
gated_alive:a_009:114143,a_009,114143
gated_alive:a_009:115058,a_009,115058
gated_alive:a_009:115094,a_009,115094
gated_alive:a_009:116334,a_009,116334
gated_alive:a_009:116505,a_009,116505
gated_alive:a_009:116892,a_009,116892
gated_alive:a_009:117060,a_009,117060
gated_alive:a_009:117093,a_009,117093
gated_alive:a_009:117979,a_009,117979
gated_alive:a_009:118169,a_009,118169
gated_alive:a_009:118508,a_009,118508
gated_alive:a_009:119436,a_009,119436
gated_alive:a_009:119864,a_009,119864
gated_alive:a_009:119975,a_009,119975
gated_alive:a_009:121448,a_009,121448
gated_alive:a_009:122287,a_009,122287
gated_alive:a_009:122703,a_009,122703
gated_alive:a_009:122857,a_009,122857
gated_alive:a_009:122935,a_009,122935
gated_alive:a_009:123137,a_009,123137
gated_alive:a_009:124667,a_009,124667
gated_alive:a_009:124722,a_009,124722
gated_alive:a_009:125225,a_009,125225
gated_alive:a_009:125619,a_009,125619
gated_alive:a_009:126080,a_009,126080
gated_alive:a_009:128215,a_009,128215
gated_alive:a_009:128621,a_009,128621
gated_alive:a_009:128781,a_009,128781
gated_alive:a_009:129561,a_009,129561
gated_alive:a_009:129660,a_009,129660
gated_alive:a_009:129826,a_009,129826
gated_alive:a_009:130246,a_009,130246
gated_alive:a_009:131097,a_009,131097
gated_alive:a_009:131291,a_009,131291
gated_alive:a_009:131359,a_009,131359
gated_alive:a_009:132720,a_009,132720
gated_alive:a_009:132995,a_009,132995
gated_alive:a_009:133891,a_009,133891
gated_alive:a_009:134034,a_009,134034
gated_alive:a_009:134187,a_009,134187
gated_alive:a_009:134263,a_009,134263
gated_alive:a_009:134374,a_009,134374
gated_alive:a_009:134806,a_009,134806
gated_alive:a_009:134840,a_009,134840
gated_alive:a_009:135213,a_009,135213
gated_alive:a_009:135330,a_009,135330
gated_alive:a_009:135387,a_009,135387
gated_alive:a_009:135447,a_009,135447
gated_alive:a_009:135835,a_009,135835
gated_alive:a_009:136743,a_009,136743
gated_alive:a_009:137043,a_009,137043
gated_alive:a_009:137197,a_009,137197
gated_alive:a_009:137347,a_009,137347
gated_alive:a_009:138084,a_009,138084
gated_alive:a_009:138653,a_009,138653
gated_alive:a_009:140023,a_009,140023
gated_alive:a_009:140048,a_009,140048
gated_alive:a_009:140238,a_009,140238
gated_alive:a_009:140451,a_009,140451
gated_alive:a_009:140726,a_009,140726
gated_alive:a_009:141606,a_009,141606
gated_alive:a_009:141749,a_009,141749
gated_alive:a_009:143114,a_009,143114
gated_alive:a_009:143416,a_009,143416
gated_alive:a_009:143998,a_009,143998
gated_alive:a_009:144117,a_009,144117
gated_alive:a_009:144242,a_009,144242
gated_alive:a_009:144917,a_009,144917
gated_alive:a_009:146434,a_009,146434
gated_alive:a_009:146956,a_009,146956
gated_alive:a_009:147091,a_009,147091
gated_alive:a_009:147255,a_009,147255
gated_alive:a_009:147661,a_009,147661
gated_alive:a_009:147867,a_009,147867
gated_alive:a_009:147945,a_009,147945
gated_alive:a_009:149127,a_009,149127
gated_alive:a_009:150099,a_009,150099
gated_alive:a_009:150490,a_009,150490
gated_alive:a_009:150933,a_009,150933
gated_alive:a_009:151149,a_009,151149
gated_alive:a_009:151436,a_009,151436
gated_alive:a_009:151600,a_009,151600
gated_alive:a_009:151619,a_009,151619
gated_alive:a_009:151738,a_009,151738
gated_alive:a_009:152175,a_009,152175
gated_alive:a_009:153189,a_009,153189
gated_alive:a_009:154077,a_009,154077
gated_alive:a_009:154310,a_009,154310
gated_alive:a_009:154439,a_009,154439
gated_alive:a_009:154566,a_009,154566
gated_alive:a_009:155200,a_009,155200
gated_alive:a_009:155345,a_009,155345
gated_alive:a_009:155541,a_009,155541
gated_alive:a_009:155914,a_009,155914
gated_alive:a_009:156546,a_009,156546
gated_alive:a_009:156628,a_009,156628
gated_alive:a_009:156839,a_009,156839
gated_alive:a_009:157698,a_009,157698
gated_alive:a_009:158256,a_009,158256
gated_alive:a_009:159211,a_009,159211
gated_alive:a_009:159381,a_009,159381
gated_alive:a_009:159382,a_009,159382
gated_alive:a_009:159574,a_009,159574
gated_alive:a_009:160773,a_009,160773
gated_alive:a_009:160899,a_009,160899
gated_alive:a_009:161236,a_009,161236
gated_alive:a_009:161648,a_009,161648
gated_alive:a_009:161906,a_009,161906
gated_alive:a_009:162425,a_009,162425
gated_alive:a_009:162932,a_009,162932
gated_alive:a_009:163812,a_009,163812
gated_alive:a_009:163913,a_009,163913
gated_alive:a_009:164235,a_009,164235
gated_alive:a_009:164417,a_009,164417
gated_alive:a_009:164567,a_009,164567
gated_alive:a_009:164639,a_009,164639
gated_alive:a_009:165555,a_009,165555
gated_alive:a_009:166277,a_009,166277
gated_alive:a_009:166338,a_009,166338
gated_alive:a_009:166450,a_009,166450
gated_alive:a_009:166576,a_009,166576
gated_alive:a_009:166849,a_009,166849
gated_alive:a_009:167484,a_009,167484
gated_alive:a_009:167661,a_009,167661
gated_alive:a_009:167801,a_009,167801
gated_alive:a_009:169261,a_009,169261
gated_alive:a_009:170233,a_009,170233
gated_alive:a_009:170753,a_009,170753
gated_alive:a_009:171325,a_009,171325
gated_alive:a_009:171614,a_009,171614
gated_alive:a_009:171686,a_009,171686
gated_alive:a_009:172035,a_009,172035
gated_alive:a_009:172103,a_009,172103
gated_alive:a_009:172433,a_009,172433
gated_alive:a_009:172683,a_009,172683
gated_alive:a_009:173151,a_009,173151
gated_alive:a_009:173201,a_009,173201
gated_alive:a_009:173319,a_009,173319
gated_alive:a_009:174006,a_009,174006
gated_alive:a_009:174715,a_009,174715
gated_alive:a_009:174736,a_009,174736
gated_alive:a_009:175097,a_009,175097
gated_alive:a_009:175726,a_009,175726
gated_alive:a_009:176014,a_009,176014
gated_alive:a_009:176221,a_009,176221
gated_alive:a_009:176450,a_009,176450
gated_alive:a_009:176873,a_009,176873
gated_alive:a_009:177029,a_009,177029
gated_alive:a_009:177464,a_009,177464
gated_alive:a_009:177610,a_009,177610
gated_alive:a_009:178160,a_009,178160
gated_alive:a_009:178316,a_009,178316
gated_alive:a_009:178413,a_009,178413
gated_alive:a_009:178975,a_009,178975
gated_alive:a_009:179099,a_009,179099
gated_alive:a_009:179443,a_009,179443
gated_alive:a_009:179981,a_009,179981
gated_alive:a_009:181479,a_009,181479
gated_alive:a_009:181671,a_009,181671
gated_alive:a_009:182103,a_009,182103
gated_alive:a_009:182107,a_009,182107
gated_alive:a_009:182502,a_009,182502
gated_alive:a_009:184023,a_009,184023
gated_alive:a_009:184087,a_009,184087
gated_alive:a_009:184134,a_009,184134
gated_alive:a_009:186034,a_009,186034
gated_alive:a_009:187447,a_009,187447
gated_alive:a_009:187754,a_009,187754
gated_alive:a_009:187759,a_009,187759
gated_alive:a_009:188181,a_009,188181
gated_alive:a_009:188518,a_009,188518
gated_alive:a_009:188790,a_009,188790
gated_alive:a_009:190452,a_009,190452
gated_alive:a_009:190716,a_009,190716
gated_alive:a_009:190752,a_009,190752
gated_alive:a_009:190878,a_009,190878
gated_alive:a_009:191216,a_009,191216
gated_alive:a_009:191289,a_009,191289
gated_alive:a_009:192041,a_009,192041
gated_alive:a_009:192948,a_009,192948
gated_alive:a_009:193341,a_009,193341
gated_alive:a_009:193346,a_009,193346
gated_alive:a_009:194107,a_009,194107
gated_alive:a_009:194190,a_009,194190
gated_alive:a_009:194697,a_009,194697
gated_alive:a_009:194983,a_009,194983
gated_alive:a_009:195066,a_009,195066
gated_alive:a_009:196433,a_009,196433
gated_alive:a_009:196888,a_009,196888
gated_alive:a_009:197141,a_009,197141
gated_alive:a_009:197243,a_009,197243
gated_alive:a_009:197385,a_009,197385
gated_alive:a_009:197406,a_009,197406
gated_alive:a_009:198109,a_009,198109
gated_alive:a_009:198707,a_009,198707
gated_alive:a_009:199080,a_009,199080
gated_alive:a_009:199469,a_009,199469
gated_alive:a_009:199584,a_009,199584
gated_alive:a_009:199878,a_009,199878
gated_alive:a_009:200659,a_009,200659
gated_alive:a_009:200843,a_009,200843
gated_alive:a_009:200906,a_009,200906
gated_alive:a_009:201199,a_009,201199
gated_alive:a_009:201244,a_009,201244
gated_alive:a_009:201302,a_009,201302
gated_alive:a_009:201456,a_009,201456
gated_alive:a_009:201488,a_009,201488
gated_alive:a_009:201765,a_009,201765
gated_alive:a_009:201785,a_009,201785
gated_alive:a_009:201903,a_009,201903
gated_alive:a_009:204160,a_009,204160
gated_alive:a_009:204210,a_009,204210
gated_alive:a_009:204212,a_009,204212
gated_alive:a_009:204756,a_009,204756
gated_alive:a_009:204808,a_009,204808
gated_alive:a_009:205622,a_009,205622
gated_alive:a_009:205832,a_009,205832
gated_alive:a_009:206268,a_009,206268
gated_alive:a_009:207519,a_009,207519
gated_alive:a_009:207854,a_009,207854
gated_alive:a_009:208374,a_009,208374
gated_alive:a_009:208769,a_009,208769
gated_alive:a_009:208848,a_009,208848
gated_alive:a_009:209181,a_009,209181
gated_alive:a_009:209725,a_009,209725
gated_alive:a_009:210317,a_009,210317
gated_alive:a_009:212220,a_009,212220
gated_alive:a_009:212671,a_009,212671
gated_alive:a_009:212908,a_009,212908
gated_alive:a_009:213084,a_009,213084
gated_alive:a_009:213963,a_009,213963
gated_alive:a_009:214160,a_009,214160
gated_alive:a_009:214445,a_009,214445
gated_alive:a_009:215165,a_009,215165
gated_alive:a_009:215210,a_009,215210
gated_alive:a_009:215230,a_009,215230
gated_alive:a_009:216062,a_009,216062
gated_alive:a_009:216369,a_009,216369
gated_alive:a_009:216416,a_009,216416
gated_alive:a_010:436,a_010,436
gated_alive:a_010:608,a_010,608
gated_alive:a_010:991,a_010,991
gated_alive:a_010:1552,a_010,1552
gated_alive:a_010:1574,a_010,1574
gated_alive:a_010:1582,a_010,1582
gated_alive:a_010:1637,a_010,1637
gated_alive:a_010:1835,a_010,1835
gated_alive:a_010:1866,a_010,1866
gated_alive:a_010:1987,a_010,1987
gated_alive:a_010:2106,a_010,2106
gated_alive:a_010:2126,a_010,2126
gated_alive:a_010:2418,a_010,2418
gated_alive:a_010:2857,a_010,2857
gated_alive:a_010:2894,a_010,2894
gated_alive:a_010:3124,a_010,3124
gated_alive:a_010:3205,a_010,3205
gated_alive:a_010:3464,a_010,3464
gated_alive:a_010:3857,a_010,3857
gated_alive:a_010:4473,a_010,4473
gated_alive:a_010:4867,a_010,4867
gated_alive:a_010:5874,a_010,5874
gated_alive:a_010:6078,a_010,6078
gated_alive:a_010:6341,a_010,6341
gated_alive:a_010:6421,a_010,6421
gated_alive:a_010:6499,a_010,6499
gated_alive:a_010:6889,a_010,6889
gated_alive:a_010:7218,a_010,7218
gated_alive:a_010:7223,a_010,7223
gated_alive:a_010:7350,a_010,7350
gated_alive:a_010:7440,a_010,7440
gated_alive:a_010:7464,a_010,7464
gated_alive:a_010:7476,a_010,7476
gated_alive:a_010:7692,a_010,7692
gated_alive:a_010:7741,a_010,7741
gated_alive:a_010:7915,a_010,7915
gated_alive:a_010:8034,a_010,8034
gated_alive:a_010:8496,a_010,8496
gated_alive:a_010:8498,a_010,8498
gated_alive:a_010:9337,a_010,9337
gated_alive:a_010:9389,a_010,9389
gated_alive:a_010:9513,a_010,9513
gated_alive:a_010:9518,a_010,9518
gated_alive:a_010:9670,a_010,9670
gated_alive:a_010:9894,a_010,9894
gated_alive:a_010:10186,a_010,10186
gated_alive:a_010:10208,a_010,10208
gated_alive:a_010:10222,a_010,10222
gated_alive:a_010:10488,a_010,10488
gated_alive:a_010:10554,a_010,10554
gated_alive:a_010:10899,a_010,10899
gated_alive:a_010:11306,a_010,11306
gated_alive:a_010:11581,a_010,11581
gated_alive:a_010:11653,a_010,11653
gated_alive:a_010:11901,a_010,11901
gated_alive:a_010:12027,a_010,12027
gated_alive:a_010:12079,a_010,12079
gated_alive:a_010:12664,a_010,12664
gated_alive:a_010:13031,a_010,13031
gated_alive:a_010:13201,a_010,13201
gated_alive:a_010:13509,a_010,13509
gated_alive:a_010:13568,a_010,13568
gated_alive:a_010:13684,a_010,13684
gated_alive:a_010:14515,a_010,14515
gated_alive:a_010:14707,a_010,14707
gated_alive:a_010:14937,a_010,14937
gated_alive:a_010:15096,a_010,15096
gated_alive:a_010:15204,a_010,15204
gated_alive:a_010:15236,a_010,15236
gated_alive:a_010:16419,a_010,16419
gated_alive:a_010:16648,a_010,16648
