model,kind,fpr,mean_tpr,mean_split_auc,n_splits
quadratic_top1,frequency,0.064,0.7201632653061224,0.860969387755102,98
quadratic_top1,frequency,0.066,0.7203469387755101,0.860969387755102,98
quadratic_top1,frequency,0.068,0.7205306122448979,0.860969387755102,98
quadratic_top1,frequency,0.07,0.7207142857142856,0.860969387755102,98
quadratic_top1,frequency,0.07200000000000001,0.7208979591836734,0.860969387755102,98
quadratic_top1,frequency,0.074,0.7210816326530612,0.860969387755102,98
quadratic_top1,frequency,0.076,0.721265306122449,0.860969387755102,98
quadratic_top1,frequency,0.078,0.7214489795918367,0.860969387755102,98
quadratic_top1,frequency,0.08,0.7216326530612245,0.860969387755102,98
quadratic_top1,frequency,0.082,0.7218163265306122,0.860969387755102,98
quadratic_top1,frequency,0.084,0.722,0.860969387755102,98
quadratic_top1,frequency,0.08600000000000001,0.7221836734693877,0.860969387755102,98
quadratic_top1,frequency,0.088,0.7223673469387756,0.860969387755102,98
quadratic_top1,frequency,0.09,0.7225510204081633,0.860969387755102,98
quadratic_top1,frequency,0.092,0.7227346938775511,0.860969387755102,98
quadratic_top1,frequency,0.094,0.7229183673469388,0.860969387755102,98
quadratic_top1,frequency,0.096,0.7231020408163266,0.860969387755102,98
quadratic_top1,frequency,0.098,0.7232857142857143,0.860969387755102,98
quadratic_top1,frequency,0.1,0.7234693877551021,0.860969387755102,98
quadratic_top1,frequency,0.10200000000000001,0.7236530612244897,0.860969387755102,98
quadratic_top1,frequency,0.10400000000000001,0.7238367346938777,0.860969387755102,98
quadratic_top1,frequency,0.106,0.7240204081632654,0.860969387755102,98
quadratic_top1,frequency,0.108,0.724204081632653,0.860969387755102,98
quadratic_top1,frequency,0.11,0.7243877551020408,0.860969387755102,98
quadratic_top1,frequency,0.112,0.7245714285714285,0.860969387755102,98
quadratic_top1,frequency,0.114,0.7247551020408163,0.860969387755102,98
quadratic_top1,frequency,0.116,0.724938775510204,0.860969387755102,98
quadratic_top1,frequency,0.11800000000000001,0.7251224489795918,0.860969387755102,98
quadratic_top1,frequency,0.12,0.7253061224489796,0.860969387755102,98
quadratic_top1,frequency,0.122,0.7254897959183674,0.860969387755102,98
quadratic_top1,frequency,0.124,0.7256734693877551,0.860969387755102,98
quadratic_top1,frequency,0.126,0.7258571428571429,0.860969387755102,98
quadratic_top1,frequency,0.128,0.7260408163265306,0.860969387755102,98
quadratic_top1,frequency,0.13,0.7262244897959184,0.860969387755102,98
quadratic_top1,frequency,0.132,0.7264081632653061,0.860969387755102,98
quadratic_top1,frequency,0.134,0.726591836734694,0.860969387755102,98
quadratic_top1,frequency,0.136,0.7267755102040817,0.860969387755102,98
quadratic_top1,frequency,0.138,0.7269591836734695,0.860969387755102,98
quadratic_top1,frequency,0.14,0.7271428571428572,0.860969387755102,98
quadratic_top1,frequency,0.14200000000000002,0.727326530612245,0.860969387755102,98
quadratic_top1,frequency,0.14400000000000002,0.7275102040816326,0.860969387755102,98
quadratic_top1,frequency,0.146,0.7276938775510203,0.860969387755102,98
quadratic_top1,frequency,0.148,0.7278775510204083,0.860969387755102,98
quadratic_top1,frequency,0.15,0.7280612244897958,0.860969387755102,98
quadratic_top1,frequency,0.152,0.7282448979591836,0.860969387755102,98
quadratic_top1,frequency,0.154,0.7284285714285714,0.860969387755102,98
quadratic_top1,frequency,0.156,0.7286122448979592,0.860969387755102,98
quadratic_top1,frequency,0.158,0.7287959183673469,0.860969387755102,98
quadratic_top1,frequency,0.16,0.7289795918367347,0.860969387755102,98
quadratic_top1,frequency,0.162,0.7291632653061224,0.860969387755102,98
quadratic_top1,frequency,0.164,0.7293469387755102,0.860969387755102,98
quadratic_top1,frequency,0.166,0.7295306122448979,0.860969387755102,98
quadratic_top1,frequency,0.168,0.7297142857142858,0.860969387755102,98
quadratic_top1,frequency,0.17,0.7298979591836735,0.860969387755102,98
quadratic_top1,frequency,0.17200000000000001,0.7300816326530613,0.860969387755102,98
quadratic_top1,frequency,0.17400000000000002,0.730265306122449,0.860969387755102,98
quadratic_top1,frequency,0.176,0.7304489795918367,0.860969387755102,98
quadratic_top1,frequency,0.178,0.7306326530612245,0.860969387755102,98
quadratic_top1,frequency,0.18,0.7308163265306122,0.860969387755102,98
quadratic_top1,frequency,0.182,0.7310000000000001,0.860969387755102,98
quadratic_top1,frequency,0.184,0.7311836734693878,0.860969387755102,98
quadratic_top1,frequency,0.186,0.7313673469387756,0.860969387755102,98
quadratic_top1,frequency,0.188,0.7315510204081633,0.860969387755102,98
quadratic_top1,frequency,0.19,0.7317346938775511,0.860969387755102,98
quadratic_top1,frequency,0.192,0.7319183673469388,0.860969387755102,98
quadratic_top1,frequency,0.194,0.7321020408163266,0.860969387755102,98
quadratic_top1,frequency,0.196,0.7322857142857144,0.860969387755102,98
quadratic_top1,frequency,0.198,0.7324693877551022,0.860969387755102,98
quadratic_top1,frequency,0.2,0.7326530612244899,0.860969387755102,98
quadratic_top1,frequency,0.202,0.7328367346938777,0.860969387755102,98
quadratic_top1,frequency,0.20400000000000001,0.7330204081632654,0.860969387755102,98
quadratic_top1,frequency,0.20600000000000002,0.7332040816326532,0.860969387755102,98
quadratic_top1,frequency,0.20800000000000002,0.7333877551020408,0.860969387755102,98
quadratic_top1,frequency,0.21,0.7335714285714285,0.860969387755102,98
quadratic_top1,frequency,0.212,0.7337551020408163,0.860969387755102,98
quadratic_top1,frequency,0.214,0.7339387755102039,0.860969387755102,98
quadratic_top1,frequency,0.216,0.7341224489795919,0.860969387755102,98
quadratic_top1,frequency,0.218,0.7343061224489795,0.860969387755102,98
quadratic_top1,frequency,0.22,0.7344897959183673,0.860969387755102,98
quadratic_top1,frequency,0.222,0.7346734693877551,0.860969387755102,98
quadratic_top1,frequency,0.224,0.7348571428571428,0.860969387755102,98
quadratic_top1,frequency,0.226,0.7350408163265305,0.860969387755102,98
quadratic_top1,frequency,0.228,0.7352244897959185,0.860969387755102,98
quadratic_top1,frequency,0.23,0.735408163265306,0.860969387755102,98
quadratic_top1,frequency,0.232,0.7355918367346939,0.860969387755102,98
quadratic_top1,frequency,0.234,0.7357755102040816,0.860969387755102,98
quadratic_top1,frequency,0.23600000000000002,0.7359591836734694,0.860969387755102,98
quadratic_top1,frequency,0.23800000000000002,0.7361428571428571,0.860969387755102,98
quadratic_top1,frequency,0.24,0.7363265306122448,0.860969387755102,98
quadratic_top1,frequency,0.242,0.7365102040816326,0.860969387755102,98
quadratic_top1,frequency,0.244,0.7366938775510203,0.860969387755102,98
quadratic_top1,frequency,0.246,0.7368775510204082,0.860969387755102,98
quadratic_top1,frequency,0.248,0.7370612244897959,0.860969387755102,98
quadratic_top1,frequency,0.25,0.8188775510204082,0.860969387755102,98
quadratic_top1,frequency,0.252,0.8191292517006802,0.860969387755102,98
quadratic_top1,frequency,0.254,0.8193809523809525,0.860969387755102,98
quadratic_top1,frequency,0.256,0.8196326530612246,0.860969387755102,98
quadratic_top1,frequency,0.258,0.8198843537414967,0.860969387755102,98
quadratic_top1,frequency,0.26,0.8201360544217687,0.860969387755102,98
quadratic_top1,frequency,0.262,0.8203877551020408,0.860969387755102,98
quadratic_top1,frequency,0.264,0.8206394557823128,0.860969387755102,98
quadratic_top1,frequency,0.266,0.8208911564625849,0.860969387755102,98
quadratic_top1,frequency,0.268,0.8211428571428572,0.860969387755102,98
quadratic_top1,frequency,0.27,0.8213945578231293,0.860969387755102,98
quadratic_top1,frequency,0.272,0.8216462585034013,0.860969387755102,98
quadratic_top1,frequency,0.274,0.8218979591836737,0.860969387755102,98
quadratic_top1,frequency,0.276,0.8221496598639457,0.860969387755102,98
quadratic_top1,frequency,0.278,0.8224013605442175,0.860969387755102,98
quadratic_top1,frequency,0.28,0.8226530612244899,0.860969387755102,98
quadratic_top1,frequency,0.28200000000000003,0.8229047619047618,0.860969387755102,98
quadratic_top1,frequency,0.28400000000000003,0.8231564625850339,0.860969387755102,98
quadratic_top1,frequency,0.28600000000000003,0.8234081632653063,0.860969387755102,98
quadratic_top1,frequency,0.28800000000000003,0.8236598639455783,0.860969387755102,98
quadratic_top1,frequency,0.29,0.8239115646258504,0.860969387755102,98
quadratic_top1,frequency,0.292,0.8241632653061227,0.860969387755102,98
quadratic_top1,frequency,0.294,0.8244149659863945,0.860969387755102,98
quadratic_top1,frequency,0.296,0.8246666666666665,0.860969387755102,98
quadratic_top1,frequency,0.298,0.8249183673469385,0.860969387755102,98
quadratic_top1,frequency,0.3,0.8251700680272108,0.860969387755102,98
quadratic_top1,frequency,0.302,0.825421768707483,0.860969387755102,98
quadratic_top1,frequency,0.304,0.8256734693877551,0.860969387755102,98
quadratic_top1,frequency,0.306,0.8259251700680275,0.860969387755102,98
quadratic_top1,frequency,0.308,0.8261768707482995,0.860969387755102,98
quadratic_top1,frequency,0.31,0.8264285714285715,0.860969387755102,98
quadratic_top1,frequency,0.312,0.8266802721088435,0.860969387755102,98
quadratic_top1,frequency,0.314,0.8269319727891157,0.860969387755102,98
quadratic_top1,frequency,0.316,0.8271836734693876,0.860969387755102,98
quadratic_top1,frequency,0.318,0.8274353741496598,0.860969387755102,98
quadratic_top1,frequency,0.32,0.8276870748299321,0.860969387755102,98
quadratic_top1,frequency,0.322,0.8279387755102041,0.860969387755102,98
quadratic_top1,frequency,0.324,0.8281904761904765,0.860969387755102,98
quadratic_top1,frequency,0.326,0.8284421768707484,0.860969387755102,98
quadratic_top1,frequency,0.328,0.8286938775510206,0.860969387755102,98
quadratic_top1,frequency,0.33,0.8289455782312923,0.860969387755102,98
quadratic_top1,frequency,0.332,0.8291972789115647,0.860969387755102,98
quadratic_top1,frequency,0.334,0.8294489795918366,0.860969387755102,98
quadratic_top1,frequency,0.336,0.8297006802721086,0.860969387755102,98
quadratic_top1,frequency,0.338,0.8299523809523811,0.860969387755102,98
quadratic_top1,frequency,0.34,0.8302040816326532,0.860969387755102,98
quadratic_top1,frequency,0.342,0.8304557823129252,0.860969387755102,98
quadratic_top1,frequency,0.34400000000000003,0.8307074829931974,0.860969387755102,98
quadratic_top1,frequency,0.34600000000000003,0.8309591836734693,0.860969387755102,98
quadratic_top1,frequency,0.34800000000000003,0.8312108843537415,0.860969387755102,98
quadratic_top1,frequency,0.35000000000000003,0.8314625850340137,0.860969387755102,98
quadratic_top1,frequency,0.352,0.8317142857142855,0.860969387755102,98
quadratic_top1,frequency,0.354,0.8319659863945578,0.860969387755102,98
quadratic_top1,frequency,0.356,0.8322176870748302,0.860969387755102,98
quadratic_top1,frequency,0.358,0.8324693877551023,0.860969387755102,98
quadratic_top1,frequency,0.36,0.8327210884353742,0.860969387755102,98
quadratic_top1,frequency,0.362,0.8329727891156462,0.860969387755102,98
quadratic_top1,frequency,0.364,0.8332244897959182,0.860969387755102,98
quadratic_top1,frequency,0.366,0.8334761904761905,0.860969387755102,98
quadratic_top1,frequency,0.368,0.8337278911564623,0.860969387755102,98
quadratic_top1,frequency,0.37,0.8339795918367345,0.860969387755102,98
quadratic_top1,frequency,0.372,0.8342312925170068,0.860969387755102,98
quadratic_top1,frequency,0.374,0.834482993197279,0.860969387755102,98
quadratic_top1,frequency,0.376,0.8347346938775513,0.860969387755102,98
quadratic_top1,frequency,0.378,0.8349863945578232,0.860969387755102,98
quadratic_top1,frequency,0.38,0.8352380952380953,0.860969387755102,98
quadratic_top1,frequency,0.382,0.8354897959183674,0.860969387755102,98
quadratic_top1,frequency,0.384,0.8357414965986394,0.860969387755102,98
quadratic_top1,frequency,0.386,0.8359931972789113,0.860969387755102,98
quadratic_top1,frequency,0.388,0.8362448979591837,0.860969387755102,98
quadratic_top1,frequency,0.39,0.8364965986394558,0.860969387755102,98
quadratic_top1,frequency,0.392,0.836748299319728,0.860969387755102,98
quadratic_top1,frequency,0.394,0.8369999999999999,0.860969387755102,98
quadratic_top1,frequency,0.396,0.8372517006802722,0.860969387755102,98
quadratic_top1,frequency,0.398,0.8375034013605444,0.860969387755102,98
quadratic_top1,frequency,0.4,0.8377551020408162,0.860969387755102,98
quadratic_top1,frequency,0.402,0.8380068027210885,0.860969387755102,98
quadratic_top1,frequency,0.404,0.8382585034013603,0.860969387755102,98
quadratic_top1,frequency,0.406,0.8385102040816325,0.860969387755102,98
quadratic_top1,frequency,0.40800000000000003,0.8387619047619049,0.860969387755102,98
quadratic_top1,frequency,0.41000000000000003,0.839013605442177,0.860969387755102,98
quadratic_top1,frequency,0.41200000000000003,0.8392653061224489,0.860969387755102,98
quadratic_top1,frequency,0.41400000000000003,0.8395170068027212,0.860969387755102,98
quadratic_top1,frequency,0.41600000000000004,0.839768707482993,0.860969387755102,98
quadratic_top1,frequency,0.418,0.8400204081632652,0.860969387755102,98
quadratic_top1,frequency,0.42,0.8402721088435374,0.860969387755102,98
quadratic_top1,frequency,0.422,0.8405238095238095,0.860969387755102,98
quadratic_top1,frequency,0.424,0.8407755102040815,0.860969387755102,98
quadratic_top1,frequency,0.426,0.8410272108843537,0.860969387755102,98
quadratic_top1,frequency,0.428,0.8412789115646261,0.860969387755102,98
quadratic_top1,frequency,0.43,0.841530612244898,0.860969387755102,98
quadratic_top1,frequency,0.432,0.84178231292517,0.860969387755102,98
quadratic_top1,frequency,0.434,0.842034013605442,0.860969387755102,98
quadratic_top1,frequency,0.436,0.8422857142857141,0.860969387755102,98
quadratic_top1,frequency,0.438,0.8425374149659861,0.860969387755102,98
quadratic_top1,frequency,0.44,0.8427891156462585,0.860969387755102,98
quadratic_top1,frequency,0.442,0.8430408163265306,0.860969387755102,98
quadratic_top1,frequency,0.444,0.8432925170068027,0.860969387755102,98
quadratic_top1,frequency,0.446,0.8435442176870751,0.860969387755102,98
quadratic_top1,frequency,0.448,0.843795918367347,0.860969387755102,98
quadratic_top1,frequency,0.45,0.844047619047619,0.860969387755102,98
quadratic_top1,frequency,0.452,0.8442993197278911,0.860969387755102,98
quadratic_top1,frequency,0.454,0.8445510204081632,0.860969387755102,98
quadratic_top1,frequency,0.456,0.8448027210884352,0.860969387755102,98
quadratic_top1,frequency,0.458,0.8450544217687073,0.860969387755102,98
quadratic_top1,frequency,0.46,0.8453061224489796,0.860969387755102,98
quadratic_top1,frequency,0.462,0.8455578231292519,0.860969387755102,98
quadratic_top1,frequency,0.464,0.8458095238095238,0.860969387755102,98
quadratic_top1,frequency,0.466,0.846061224489796,0.860969387755102,98
quadratic_top1,frequency,0.468,0.8463129251700678,0.860969387755102,98
quadratic_top1,frequency,0.47000000000000003,0.8465646258503399,0.860969387755102,98
quadratic_top1,frequency,0.47200000000000003,0.8468163265306122,0.860969387755102,98
quadratic_top1,frequency,0.47400000000000003,0.8470680272108843,0.860969387755102,98
quadratic_top1,frequency,0.47600000000000003,0.8473197278911564,0.860969387755102,98
quadratic_top1,frequency,0.47800000000000004,0.8475714285714286,0.860969387755102,98
quadratic_top1,frequency,0.48,0.8478231292517008,0.860969387755102,98
quadratic_top1,frequency,0.482,0.8480748299319728,0.860969387755102,98
quadratic_top1,frequency,0.484,0.8483265306122452,0.860969387755102,98
quadratic_top1,frequency,0.486,0.8485782312925169,0.860969387755102,98
quadratic_top1,frequency,0.488,0.848829931972789,0.860969387755102,98
quadratic_top1,frequency,0.49,0.849081632653061,0.860969387755102,98
quadratic_top1,frequency,0.492,0.8493333333333334,0.860969387755102,98
quadratic_top1,frequency,0.494,0.8495850340136054,0.860969387755102,98
quadratic_top1,frequency,0.496,0.8498367346938774,0.860969387755102,98
quadratic_top1,frequency,0.498,0.8500884353741498,0.860969387755102,98
quadratic_top1,frequency,0.5,0.8962585034013606,0.860969387755102,98
quadratic_top1,frequency,0.502,0.8966122448979594,0.860969387755102,98
quadratic_top1,frequency,0.504,0.8969659863945576,0.860969387755102,98
quadratic_top1,frequency,0.506,0.8973197278911564,0.860969387755102,98
quadratic_top1,frequency,0.508,0.8976734693877552,0.860969387755102,98
quadratic_top1,frequency,0.51,0.8980272108843536,0.860969387755102,98
quadratic_top1,frequency,0.512,0.8983809523809525,0.860969387755102,98
quadratic_top1,frequency,0.514,0.8987346938775512,0.860969387755102,98
quadratic_top1,frequency,0.516,0.8990884353741496,0.860969387755102,98
quadratic_top1,frequency,0.518,0.8994421768707486,0.860969387755102,98
quadratic_top1,frequency,0.52,0.8997959183673473,0.860969387755102,98
quadratic_top1,frequency,0.522,0.9001496598639454,0.860969387755102,98
quadratic_top1,frequency,0.524,0.9005034013605443,0.860969387755102,98
quadratic_top1,frequency,0.526,0.9008571428571429,0.860969387755102,98
quadratic_top1,frequency,0.528,0.9012108843537414,0.860969387755102,98
quadratic_top1,frequency,0.53,0.9015646258503404,0.860969387755102,98
quadratic_top1,frequency,0.532,0.9019183673469386,0.860969387755102,98
quadratic_top1,frequency,0.534,0.9022721088435374,0.860969387755102,98
quadratic_top1,frequency,0.536,0.9026258503401362,0.860969387755102,98
quadratic_top1,frequency,0.538,0.9029795918367343,0.860969387755102,98
quadratic_top1,frequency,0.54,0.9033333333333332,0.860969387755102,98
quadratic_top1,frequency,0.542,0.9036870748299322,0.860969387755102,98
quadratic_top1,frequency,0.544,0.9040408163265303,0.860969387755102,98
quadratic_top1,frequency,0.546,0.9043945578231293,0.860969387755102,98
quadratic_top1,frequency,0.548,0.9047482993197281,0.860969387755102,98
quadratic_top1,frequency,0.55,0.9051020408163264,0.860969387755102,98
quadratic_top1,frequency,0.552,0.905455782312925,0.860969387755102,98
quadratic_top1,frequency,0.554,0.905809523809524,0.860969387755102,98
quadratic_top1,frequency,0.556,0.9061632653061222,0.860969387755102,98
quadratic_top1,frequency,0.558,0.9065170068027211,0.860969387755102,98
quadratic_top1,frequency,0.56,0.9068707482993198,0.860969387755102,98
quadratic_top1,frequency,0.562,0.9072244897959182,0.860969387755102,98
quadratic_top1,frequency,0.5640000000000001,0.907578231292517,0.860969387755102,98
quadratic_top1,frequency,0.5660000000000001,0.9079319727891157,0.860969387755102,98
quadratic_top1,frequency,0.5680000000000001,0.9082857142857143,0.860969387755102,98
quadratic_top1,frequency,0.5700000000000001,0.908639455782313,0.860969387755102,98
quadratic_top1,frequency,0.5720000000000001,0.9089931972789118,0.860969387755102,98
quadratic_top1,frequency,0.5740000000000001,0.9093469387755101,0.860969387755102,98
quadratic_top1,frequency,0.5760000000000001,0.9097006802721089,0.860969387755102,98
quadratic_top1,frequency,0.578,0.9100544217687077,0.860969387755102,98
quadratic_top1,frequency,0.58,0.9104081632653058,0.860969387755102,98
quadratic_top1,frequency,0.582,0.9107619047619048,0.860969387755102,98
quadratic_top1,frequency,0.584,0.9111156462585037,0.860969387755102,98
quadratic_top1,frequency,0.586,0.9114693877551019,0.860969387755102,98
quadratic_top1,frequency,0.588,0.9118231292517008,0.860969387755102,98
quadratic_top1,frequency,0.59,0.9121768707482995,0.860969387755102,98
